PostId,TypeId,IsBest,Score,API,Sentences
513449,2,0,1,javax.xml.bind.JAXB,"here's a blog-post of mine that gives more details on this simple usage of JAXB (it also mentiones a more ""classy"" JAXB-based approach -- in case you need better control over your XML schema, e.g."
27251134,2,0,0,javax.xml.bind.JAXB,I had to create an XSD from an XML instance and create JAXB objects to parse the values from these xmls
733035,2,0,2,javax.xml.bind.JAXB,"So for good efficient and simple object binding/mapping, JAXB is much better, or XStream."
528664,1,0,28,javax.xml.bind.JAXB,"I've used a SAX parser before but I remember it being unintuitive, I've looked at a couple of tutorials for JAXB and it just looks complicated."
528829,2,0,3,javax.xml.bind.JAXB,Some of the more popular approaches to consider: Java Archictecture for XML Binding JAXB is a specification for a standard XML binding.
528829,2,0,3,javax.xml.bind.JAXB,"Reference implementation from Glassfish Apache's implementation JaxMe  Other binding approaches As with JAXB, these approaches use XML-based binding configurations."
739287,2,0,1,javax.xml.bind.JAXB,I think JAXB is only complicated if you look at wrong examples.
529116,1,0,0,javax.xml.bind.JAXB,"As good practice demands, we used the WSDL first strategy and generated JAXB bound Java classes and a SEI for the webservices."
529116,1,0,0,javax.xml.bind.JAXB,This resulted in writing converters which take the webservice JAXB classes and map them with the service layer classes.
547599,1,0,6,javax.xml.bind.JAXB,Java's default JAXB implementation is chosen over my classpath.
547599,1,0,6,javax.xml.bind.JAXB,I've written a java application that utilizes JAXB for XSL transforms.
3000333,2,0,0,javax.xml.bind.JAXB,I like and Oval http://oval.sourceforge.net/ and JAXB
1113017,2,0,0,javax.xml.bind.JAXB,"JAXB defines annotations (javax.xml.bind.annotation) that are reused to some degree -- although they are named to indicate they only related to XML serialization, most of metadata has to do with annotating properties to serialize, so they can be used for serializing to other data formats (such as JSON) too."
578970,1,0,8,javax.xml.bind.JAXB,"Specifically, they getthe following JAXB error: Two declarations cause a collision in the ObjectFactory class."
579277,2,1,4,javax.xml.bind.JAXB,That's a JAXB error message that is usually caused by having multiple elements or similar that cause the generated field names to be the same.
579277,2,1,4,javax.xml.bind.JAXB,"Unfortunately, the information that JAXB gives in these cases is nearly worthless and lots of times it's just trial and error to find the conflicting types."
592193,2,0,0,javax.xml.bind.JAXB,"I would second vote for JAXB 2, and XStream is good too."
592193,2,0,0,javax.xml.bind.JAXB,"As to external dependencies: if you are running on JDK 1.6, it comes with bundled implemenation of JAXB (not just the API!)."
590062,2,0,7,javax.xml.bind.JAXB,"have a look at JAXB annotations, which are part of the JDK: code."
590418,2,1,42,javax.xml.bind.JAXB,I believe the next version of JAXB (in 6u14?)
590418,2,1,42,javax.xml.bind.JAXB,has some convenience methods for this sort of thing in the JAXB class.
594537,1,0,6,javax.xml.bind.JAXB,How to instantiate an empty element with JAXB.
594537,1,0,6,javax.xml.bind.JAXB,I use JAXB to create XML messages.
602071,2,0,1,javax.xml.bind.JAXB,JAXB and its relatives are useful if you want to perform other operations than a transformation in a program.
601143,1,0,8,javax.xml.bind.JAXB,JAXB XML output format questions.
601143,1,0,8,javax.xml.bind.JAXB,The problem I am having is with the XML output generated by JAXB when marshalling a Test instance.
601143,1,0,8,javax.xml.bind.JAXB,Is there something wrong with the way I created the JAXB context?
601143,1,0,8,javax.xml.bind.JAXB,Or is there a maximum limit to how many elements that can be indented recursively by JAXB?
17613289,2,0,1,javax.xml.bind.JAXB,"One of the overloads of the marshal() method of the marshaler accepts an XMLStreamWriter, so you can bypass the brain-damaged formatting mechanism of the Reference Implementation of JAXB by writing your own formatting XML stream writer."
603065,2,0,3,javax.xml.bind.JAXB,"Maybe you could use an XML binding framework like XStream, Digester or JAXB for that."
607141,1,0,63,javax.xml.bind.JAXB,What is JAXB and why would I use it?
607141,1,0,63,javax.xml.bind.JAXB,There is guy here swearing up and down that JAXB is the greatest thing since sliced bread.
607141,1,0,63,javax.xml.bind.JAXB,I am curious to see what stackoverflow users think the use case is for JAXB and what makes it a good or a bad solution for that case.
608524,2,0,6,javax.xml.bind.JAXB,JAXB is great if you have to code to some external XML spec defined as an XML schema (xsd).
608524,2,0,6,javax.xml.bind.JAXB,Then you can just write a simple adapter layer to convert your trade objects to UltraTrades and use the JAXB to marshal the data across to Ultra-Corp. Much easier than messing about converting your trades into their XML format.
607248,2,0,6,javax.xml.bind.JAXB,With JAXB you can automatically create XML representations of your objects (marshalling) and object representations of the XML (unmarshalling).
607267,2,1,56,javax.xml.bind.JAXB,I'm a big fan of JAXB for manipulating XML.
607267,2,1,56,javax.xml.bind.JAXB,JAXB will take an XML Schema that you write and create a set of classes that correspond to that schema.
607267,2,1,56,javax.xml.bind.JAXB,The JAXB utilities will create the hierarchy of data structures for manipulating that XML.
607267,2,1,56,javax.xml.bind.JAXB,"JAXB can then be used to read an XML file, and then create instances of the generated classes - laden with the data from your XML."
607267,2,1,56,javax.xml.bind.JAXB,"JAXB also does the reverse: takes java classes, and generates the corresponding XML."
607267,2,1,56,javax.xml.bind.JAXB,"I like JAXB because it is easy to use, and comes with Java 1.6 (if you are using 1.5, you can download the JAXB .jars.)"
607267,2,1,56,javax.xml.bind.JAXB,"So to answer your question: I would expect that, for small XML files, JAXB might be overkill."
607267,2,1,56,javax.xml.bind.JAXB,"So, JAXB is probably not that great for a simple linear list of ""preferences"" for an application."
607267,2,1,56,javax.xml.bind.JAXB,"But if you have a rather complex XML schema, and lots of data contained within it, then JAXB is fantastic."
607267,2,1,56,javax.xml.bind.JAXB,"The resulting XML Schema was nontrivial (many levels of hierarchy, some fields could be repeated, others could not) so JAXB was helpful in being able to manipulate that."
2686832,2,0,10,javax.xml.bind.JAXB,I use JAXB at work all the time and I really love it.
27115141,2,0,0,javax.xml.bind.JAXB,JAXB provides improved performance via default marshalling optimizations.
27115141,2,0,0,javax.xml.bind.JAXB,"JAXB defines a programmer API for reading and writing Java objects to and from XML documents, thus simplifying the reading and writing of XML via Java."
618264,2,0,1,javax.xml.bind.JAXB,"In reality, you could either use the java.beans.XMLEncoder or you could look for any other Java/XML binding implementation that's out there (JAXB, etc...)"
619761,1,0,33,javax.xml.bind.JAXB,"JAXB inheritance, unmarshal to subclass of marshaled class."
619761,1,0,33,javax.xml.bind.JAXB,I'm using JAXB to read and write XML.
619761,1,0,33,javax.xml.bind.JAXB,What I want is to use a base JAXB class for marshalling and an inherited JAXB class for unmarshalling.
619761,1,0,33,javax.xml.bind.JAXB,The sender and receiver will share a common JAXB library.
619761,1,0,33,javax.xml.bind.JAXB,I want the receiver to unmarshall the XML into a receiver specific JAXB class which extends the generic JAXB class.
619761,1,0,33,javax.xml.bind.JAXB,Example: This is the common JAXB class which is used by the sender.
619761,1,0,33,javax.xml.bind.JAXB,This is the receiver specific JAXB class used when unmarshalling the XML.
619761,1,0,33,javax.xml.bind.JAXB,It's as if JAXB starts at the base class and works its way down until it finds the first @XmlRootElement with the appropriate name.
657497,2,0,8,javax.xml.bind.JAXB,Note that sender and receiver both share the same JAXB base classes.
657497,2,0,8,javax.xml.bind.JAXB,[tested and confirmed to work with JAXB].
636597,2,1,16,javax.xml.bind.JAXB,You're using JAXB 2.0 right?
656874,2,0,12,javax.xml.bind.JAXB,"With this call, JAXB will compute a reference closure on the classes specified and will recognize RecieverPerson."
630123,2,0,2,javax.xml.bind.JAXB,"The library/API is called JAX-WS (or JAXB), and lets you call WS of any nature."
3255815,2,1,3,javax.xml.bind.JAXB,The Cling Support package contains a JAXB-based DIDL parser for UPnP A/V service implementors that can be used standalone.
632058,2,0,0,javax.xml.bind.JAXB,"If your xml has schema backing it, you could use xmlbeans or JAXB to generate pojo objects that help you marshal/unmarshal xml."
639345,2,0,0,javax.xml.bind.JAXB,"If you don't want to use a relational database, you can use JAXB to store your Objects as XML files!"
639345,2,0,0,javax.xml.bind.JAXB,"There is also a way with other libraries like XStream If you prefer XML, then use JAXB or XStream."
648043,2,0,0,javax.xml.bind.JAXB,You can serialise it also to XML with frameworks like JAXB or XStream.
648503,2,0,0,javax.xml.bind.JAXB,The JAXB API has some tools that can convert an XML document/schema into java classes.
656852,1,0,2,javax.xml.bind.JAXB,This XML configuration file will be encoded and decoded using JAXB.
657091,1,0,10,javax.xml.bind.JAXB,JAXB gives me: java.lang.IllegalArgumentException: is parameter must not be null.
657091,1,0,10,javax.xml.bind.JAXB,I am doing this using JAXB to unmarshall some XML into Java objects: My code looks a little like this: code.
12107794,2,0,2,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
12107794,2,0,2,javax.xml.bind.JAXB,EclipseLink JAXB (MOXy) supports mapping a single object model to both XML and JSON with the same metadata:  http://blog.bdoughan.com/2011/08/binding-to-json-xml-geocode-example.html  License Information   http://wiki.eclipse.org/EclipseLink/FAQ/General#How_is_EclipseLink_Licensed.3F   DOMAIN MODEL Below is the domain model we will use for this example.
12107794,2,0,2,javax.xml.bind.JAXB,For this example I'm just using the standard JAXB (JSR-222) annotations which have are available in the JDK/JRE since Java SE 6.
12107794,2,0,2,javax.xml.bind.JAXB,jaxb.properties To specify MOXy as your JAXB provider you need to include a file called jaxb.properties in the same package as your domain model with the following entry (see:  http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
12107794,2,0,2,javax.xml.bind.JAXB,Demo MOXy doesn't just interpret JAXB annotations it is a JAXB implementation so the standard JAXB runtime APIs are used.
659032,2,0,9,javax.xml.bind.JAXB,"For POJO to XML I suggest using JAXB (there are other libraries as well, such as XStream for example, but JAXB is standardized)."
659128,2,0,1,javax.xml.bind.JAXB,"With that: Java<->POJO with JAXB (http://jaxb.dev.java.net; also bundled with JDK 1.6) with annotations (XStream is ok too); and for JSON, Jackson's ObjectMapper (http://jackson.codehaus.org/Tutorial)."
659128,2,0,1,javax.xml.bind.JAXB,"Works nicely with Jersey, and I am use it myself (current Jersey version does not bundle full Pojo data binding by default, but will in near future) I would actually not use any of xml libs to produce ""json"": XStream and JAXB/Jettison can produce kind of JSON, but it uses ugly conventions that are rather non-intuitive."
659128,2,0,1,javax.xml.bind.JAXB,"EDIT (18-Jul-2011): Jackson actually has an extension called ""jackson-xml-databind"" that can read/write XML, similar to JAXB."
659872,1,0,8,javax.xml.bind.JAXB,How do I prevent JAXB from binding superclass methods of the @XmlRootElement when marshalling?
670401,2,0,3,javax.xml.bind.JAXB,"Interfaces, of course, don't need any JAXB annotations."
710597,2,0,1,javax.xml.bind.JAXB,My superclass does not handle any JAXB annotations (it doesn't have to) and I would like my subclass not to include superclass properties while marshalling.
662481,1,0,3,javax.xml.bind.JAXB,Saving a XML-Document in a Database (Combination of Hibernate and JAXB) in Java.
662481,1,0,3,javax.xml.bind.JAXB,I'm trying to use JAXB to serialize the XML-content to the Hibernate beans.
662481,1,0,3,javax.xml.bind.JAXB,"Has anyone an idea, which JAXB annotations I could use to solve that problem?"
663045,2,0,1,javax.xml.bind.JAXB,"JAXB is a different monster, since it is intended to persist the objects in XML format, defined by a XSD-Schema, so resulting data can be exchanging between systems sharing the same model."
666845,1,0,2,javax.xml.bind.JAXB,Why does JAXB 2.0 with jdk1.5 fail to recognize string enumerations that start with a numeral?
